SPECIES,longitude,latitude
Ribes lobbii,-123.402046,48.569126
Ribes lobbii,-123.603193,48.371315
Ribes lobbii,-124.539672,49.336455
Ribes lobbii,-123.4095,48.76017
Ribes lobbii,-123.41,48.44
Ribes lobbii,-122.67,51.9
Ribes lobbii,-120.17,53.3
Ribes lobbii,-124.7,49.4
Ribes lobbii,-124.8,49.55
Ribes lobbii,-123.883333,49.083333
Ribes lobbii,-123.766667,48.833333
Ribes lobbii,-123.6,48.833333
Ribes lobbii,-123.631111,49.063422
Ribes lobbii,-124.65,49.216667
